age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
65;blue-collar;married;secondary;no;-434;yes;yes;cellular;19;nov;675;1;-1;1;unknown;no
39;management;married;tertiary;no;-154;no;yes;cellular;11;feb;759;2;-1;0;unknown;yes
36;entrepreneur;married;tertiary;no;627;no;no;cellular;22;may;264;1;163;0;success;no
40;management;single;unknown;no;-183;yes;no;cellular;1;may;175;2;-1;0;unknown;no
19;admin.;married;tertiary;no;-648;yes;no;unknown;23;may;233;3;-1;1;unknown;no
32;technician;single;secondary;no;573;yes;no;unknown;1;nov;222;1;-1;0;unknown;no
50;entrepreneur;single;primary;no;1630;yes;no;cellular;15;may;524;2;745;0;failure;no
33;blue-collar;married;primary;no;2292;yes;no;unknown;9;jun;185;4;-1;2;unknown;no
31;management;single;tertiary;no;967;yes;yes;cellular;27;jul;480;1;-1;2;unknown;no
54;management;married;tertiary;no;1586;yes;yes;unknown;20;jul;581;1;-1;0;unknown;no
54;retired;married;tertiary;no;2044;no;no;cellular;20;jun;405;3;-1;0;unknown;no
45;management;married;secondary;no;288;yes;yes;cellular;21;jul;93;1;783;1;failure;no
35;admin.;married;primary;no;-768;no;no;unknown;23;nov;386;1;-1;0;unknown;no
37;technician;married;unknown;no;2597;yes;no;cellular;5;may;83;4;-1;0;unknown;no
32;management;married;tertiary;no;-451;yes;no;cellular;1;jun;294;1;-1;0;unknown;no
30;admin.;single;secondary;no;-546;no;no;unknown;29;apr;237;2;-1;2;unknown;no
29;student;married;secondary;no;-536;yes;no;unknown;17;may;421;5;-1;1;unknown;no
34;self-employed;divorced;primary;no;12255;no;no;telephone;21;aug;201;1;-1;0;unknown;no
29;self-employed;married;primary;no;804;yes;no;cellular;12;jun;181;5;-1;2;unknown;no
24;management;single;tertiary;no;-513;yes;no;cellular;27;may;203;1;-1;0;unknown;no
42;management;married;primary;no;-346;no;no;cellular;2;aug;216;1;738;1;failure;no
42;management;married;secondary;no;196;no;yes;unknown;14;may;81;1;704;2;failure;no
58;admin.;married;primary;no;986;no;no;cellular;21;jun;598;2;-1;0;unknown;no
33;blue-collar;divorced;secondary;no;550;no;no;cellular;15;aug;227;1;-1;1;unknown;no
43;unemployed;divorced;secondary;no;-467;yes;no;unknown;29;jul;481;2;-1;1;unknown;no
43;self-employed;married;secondary;no;606;no;no;unknown;1;jun;378;1;-1;0;unknown;no
37;management;single;secondary;yes;-305;no;yes;cellular;23;jun;236;2;-1;0;unknown;no
48;blue-collar;single;secondary;no;2224;no;no;unknown;28;may;192;3;694;2;failure;no
48;services;married;tertiary;no;260;yes;no;cellular;3;may;75;6;-1;0;unknown;no
43;blue-collar;married;secondary;no;-387;no;yes;cellular;20;may;166;1;634;0;failure;no
37;blue-collar;single;tertiary;no;1284;no;no;unknown;2;apr;96;2;534;1;other;no
36;blue-collar;single;secondary;no;709;yes;no;cellular;20;jul;122;2;-1;0;unknown;no
26;services;married;primary;no;-218;yes;no;cellular;11;may;473;2;-1;1;unknown;no
32;retired;married;secondary;no;1376;no;no;cellular;26;jul;195;1;-1;1;unknown;no
33;admin.;married;tertiary;no;1157;no;no;cellular;8;jul;149;1;-1;1;unknown;no
28;admin.;divorced;tertiary;no;2748;yes;no;telephone;12;jul;201;1;430;0;failure;no
45;retired;married;secondary;no;1331;no;no;telephone;1;jul;95;4;-1;0;unknown;no
53;management;married;secondary;no;-15;yes;no;cellular;23;may;107;5;-1;0;unknown;no
30;services;married;secondary;no;-698;yes;no;unknown;2;may;516;3;-1;0;unknown;no
43;blue-collar;single;secondary;no;422;no;no;telephone;21;nov;714;3;-1;2;unknown;yes
29;services;single;secondary;no;643;yes;no;unknown;11;jun;268;1;-1;1;unknown;no
37;technician;married;secondary;no;254;yes;yes;unknown;30;jun;49;2;-1;0;unknown;no
33;retired;married;tertiary;no;-846;no;no;cellular;5;may;683;1;-1;0;unknown;no
46;blue-collar;single;secondary;no;1262;yes;no;unknown;20;mar;918;1;-1;2;unknown;yes
33;self-employed;married;secondary;no;-459;yes;no;cellular;7;may;339;3;-1;0;unknown;no
51;entrepreneur;married;secondary;no;1277;yes;yes;cellular;2;jun;158;2;-1;0;unknown;no
37;admin.;divorced;secondary;no;5107;yes;no;cellular;27;jun;480;1;273;0;failure;no
33;blue-collar;married;secondary;no;-48;yes;no;cellular;28;may;257;4;520;0;failure;no
27;technician;married;tertiary;no;800;yes;no;cellular;31;may;444;1;-1;0;unknown;no
43;management;married;tertiary;no;233;no;no;cellular;6;jun;64;3;-1;1;unknown;yes
49;technician;single;secondary;no;955;no;yes;cellular;25;aug;186;1;-1;0;unknown;no
43;management;single;secondary;no;316;no;no;telephone;16;jan;91;2;-1;0;unknown;no
64;management;married;secondary;no;-246;yes;no;telephone;8;jun;123;3;-1;0;unknown;no
55;admin.;single;tertiary;no;-456;yes;no;unknown;13;feb;61;2;292;0;failure;no
37;retired;divorced;secondary;no;4480;no;yes;cellular;6;jun;124;2;-1;1;unknown;no
37;admin.;single;primary;no;800;no;no;cellular;20;aug;591;1;700;1;other;yes
45;management;married;tertiary;no;1616;no;no;cellular;18;feb;138;3;-1;1;unknown;no
31;blue-collar;married;tertiary;no;734;yes;no;cellular;6;nov;59;2;397;2;success;no
52;housemaid;divorced;secondary;no;2010;no;yes;cellular;25;may;137;1;-1;1;unknown;no
44;management;married;primary;no;-452;yes;no;cellular;18;aug;65;2;-1;1;unknown;no
43;admin.;married;secondary;no;292;yes;no;cellular;21;may;276;3;-1;1;unknown;no
47;blue-collar;married;secondary;no;918;no;no;telephone;5;feb;142;1;-1;1;unknown;no
58;unemployed;single;primary;no;3094;yes;yes;cellular;25;jun;219;4;-1;0;unknown;no
42;admin.;married;tertiary;no;14984;yes;no;cellular;12;jul;159;1;-1;0;unknown;no
39;blue-collar;married;secondary;no;748;yes;no;cellular;16;jan;219;2;484;1;other;no
56;blue-collar;single;secondary;no;-334;no;no;cellular;5;jul;56;5;-1;0;unknown;no
50;housemaid;married;secondary;no;-568;no;yes;telephone;31;jul;130;2;-1;0;unknown;no
37;services;married;tertiary;no;-456;yes;no;cellular;17;jul;386;3;-1;0;unknown;no
40;blue-collar;married;secondary;no;-394;no;no;cellular;25;may;411;3;-1;1;unknown;yes
42;management;married;secondary;no;-840;yes;yes;cellular;19;may;229;2;-1;0;unknown;no
44;self-employed;divorced;secondary;no;-342;no;no;cellular;2;aug;243;1;88;1;success;no
26;blue-collar;married;unknown;no;1346;no;no;cellular;22;may;42;1;-1;1;unknown;no
24;technician;single;tertiary;no;283;no;no;unknown;12;feb;332;1;47;0;other;no
31;unemployed;married;secondary;no;-53;no;yes;unknown;19;jul;587;5;-1;0;unknown;no
30;blue-collar;married;primary;no;-683;yes;no;cellular;18;jul;65;1;-1;0;unknown;no
33;entrepreneur;married;secondary;no;2235;yes;no;telephone;25;may;456;4;-1;1;unknown;no
47;blue-collar;married;tertiary;no;930;no;yes;unknown;7;jul;63;3;-1;0;unknown;no
38;blue-collar;married;tertiary;no;183;no;yes;cellular;31;jun;272;2;-1;1;unknown;no
42;management;married;secondary;no;-779;no;no;cellular;13;jan;54;1;-1;0;unknown;no
27;management;divorced;tertiary;no;-229;no;no;unknown;23;may;74;1;-1;1;unknown;no
35;management;married;primary;no;792;yes;no;cellular;20;may;121;1;-1;0;unknown;no
46;blue-collar;divorced;secondary;no;166;yes;no;cellular;18;may;104;1;-1;1;unknown;no
46;blue-collar;married;secondary;no;429;yes;no;cellular;18;aug;545;6;753;0;other;no
32;unknown;married;tertiary;no;1276;no;yes;cellular;19;may;287;3;-1;0;unknown;no
42;technician;married;secondary;no;380;no;no;cellular;27;may;109;2;-1;1;unknown;yes
63;admin.;married;tertiary;no;1200;no;no;cellular;9;jun;388;1;241;1;success;no
40;self-employed;married;secondary;no;-428;no;no;telephone;9;nov;436;1;-1;0;unknown;no
33;management;married;primary;no;-577;yes;yes;cellular;31;jul;345;1;-1;0;unknown;no
38;services;married;tertiary;no;868;yes;no;cellular;29;aug;311;2;-1;0;unknown;no
41;retired;single;primary;no;1270;yes;no;cellular;13;jun;313;2;-1;0;unknown;no
38;technician;married;secondary;no;943;yes;no;unknown;10;may;103;2;-1;0;unknown;no
40;admin.;divorced;unknown;no;351;no;yes;cellular;24;jun;269;1;-1;0;unknown;no
25;entrepreneur;married;secondary;no;-107;no;no;unknown;29;may;548;1;-1;1;unknown;no
30;unemployed;married;tertiary;no;454;no;no;cellular;30;jul;786;2;-1;2;unknown;no
38;blue-collar;married;tertiary;no;702;yes;yes;cellular;8;jul;242;2;-1;2;unknown;no
38;blue-collar;married;secondary;no;802;no;no;cellular;7;jun;151;2;-1;2;unknown;no
34;services;single;tertiary;no;13971;no;no;cellular;16;jul;118;3;-1;0;unknown;no
38;student;single;secondary;no;-463;yes;no;cellular;6;nov;519;1;-1;0;unknown;no
41;self-employed;married;secondary;no;26712;no;no;cellular;29;jul;119;2;-1;1;unknown;no
49;student;married;tertiary;no;-588;no;no;cellular;11;aug;212;3;-1;0;unknown;no
39;services;single;secondary;no;713;yes;no;cellular;9;apr;209;1;-1;0;unknown;no
44;blue-collar;married;tertiary;no;-568;no;no;telephone;31;jul;425;5;-1;0;unknown;no
34;retired;married;secondary;no;590;yes;yes;unknown;27;aug;329;3;-1;0;unknown;no
46;student;married;secondary;no;2028;yes;no;cellular;30;jun;913;1;-1;1;unknown;yes
44;technician;married;tertiary;no;233;yes;no;cellular;16;apr;322;3;-1;0;unknown;no
49;blue-collar;married;secondary;no;2002;yes;no;cellular;25;jun;531;1;-1;0;unknown;no
47;blue-collar;married;primary;no;-182;no;no;cellular;14;aug;173;4;163;1;other;no
46;student;divorced;unknown;no;-759;yes;yes;cellular;3;nov;324;1;-1;0;unknown;no
39;blue-collar;married;secondary;no;1152;no;no;telephone;21;mar;554;1;-1;0;unknown;no
43;admin.;divorced;secondary;no;231;no;no;cellular;3;apr;504;1;-1;0;unknown;no
51;technician;single;secondary;no;-221;no;no;unknown;7;may;78;1;-1;0;unknown;no
33;management;married;tertiary;no;-173;yes;no;cellular;10;jun;106;2;587;2;failure;no
33;blue-collar;married;secondary;no;747;yes;no;cellular;21;jul;332;3;-1;0;unknown;no
42;admin.;married;primary;no;-414;yes;no;cellular;25;jul;216;1;215;2;other;no
44;admin.;single;unknown;no;696;yes;yes;cellular;6;jun;259;5;580;0;failure;no
31;student;married;secondary;no;2700;yes;no;unknown;23;may;208;2;-1;0;unknown;no
39;management;divorced;tertiary;no;7705;no;no;telephone;23;jun;477;6;-1;1;unknown;no
39;blue-collar;married;secondary;no;3567;no;no;cellular;19;may;297;1;-1;0;unknown;no
18;entrepreneur;single;tertiary;no;389;yes;yes;cellular;19;nov;230;5;-1;0;unknown;no
38;blue-collar;married;secondary;no;519;yes;no;cellular;13;jul;1120;7;-1;0;unknown;yes
38;admin.;married;tertiary;no;-165;no;no;cellular;5;may;546;1;-1;0;unknown;yes
38;blue-collar;single;secondary;no;-212;no;yes;unknown;5;aug;632;1;-1;1;unknown;no
55;management;single;primary;no;1723;no;yes;cellular;4;jun;97;1;-1;0;unknown;no
27;blue-collar;married;secondary;no;-94;yes;no;cellular;15;aug;1177;1;-1;0;unknown;yes
31;entrepreneur;married;tertiary;no;681;no;no;unknown;19;nov;1080;2;-1;2;unknown;yes
18;management;married;primary;no;-481;yes;no;cellular;5;nov;471;1;-1;0;unknown;yes
35;management;single;tertiary;no;3417;no;no;cellular;4;may;290;3;-1;1;unknown;no
36;blue-collar;married;tertiary;no;-106;yes;no;cellular;22;may;144;3;-1;0;unknown;no
35;admin.;married;secondary;no;2355;no;no;unknown;20;may;507;1;-1;0;unknown;yes
52;admin.;single;secondary;no;-358;yes;no;telephone;29;may;936;1;-1;0;unknown;yes
49;entrepreneur;married;secondary;no;-385;no;no;telephone;31;aug;299;3;-1;1;unknown;no
41;services;married;primary;no;3238;no;no;cellular;31;may;107;2;-1;0;unknown;no
36;blue-collar;single;secondary;no;-314;no;yes;unknown;4;jul;265;3;-1;1;unknown;no
51;student;single;secondary;no;-671;yes;no;cellular;12;jul;181;1;-1;1;unknown;no
40;services;single;tertiary;no;-512;no;no;cellular;15;aug;122;2;-1;0;unknown;no
31;admin.;married;secondary;no;1683;no;yes;cellular;23;dec;59;1;-1;1;unknown;no
22;admin.;married;primary;no;1446;no;no;cellular;29;jun;863;2;222;0;failure;yes
35;blue-collar;single;secondary;yes;-388;yes;no;cellular;26;may;670;1;-1;1;unknown;yes
48;admin.;married;secondary;no;-317;yes;no;telephone;30;jul;201;2;-1;0;unknown;no
64;management;married;tertiary;no;1250;no;no;cellular;1;may;25;1;-1;0;unknown;no
41;admin.;married;secondary;no;3188;yes;no;telephone;1;jul;375;2;-1;1;unknown;no
32;technician;married;primary;no;124;no;no;cellular;13;aug;712;3;316;0;success;yes
28;management;divorced;secondary;no;1009;yes;no;cellular;26;feb;924;1;61;0;failure;no
46;services;married;secondary;no;1727;no;no;telephone;11;may;371;1;-1;2;unknown;yes
21;services;married;secondary;no;8543;yes;yes;cellular;8;may;146;1;-1;0;unknown;no
46;management;divorced;secondary;no;-555;no;no;cellular;8;may;332;1;-1;2;unknown;no
49;technician;divorced;tertiary;no;-338;yes;no;cellular;24;aug;238;1;-1;0;unknown;no
45;unemployed;married;secondary;no;-239;yes;yes;unknown;25;dec;211;1;-1;0;unknown;no
38;entrepreneur;divorced;tertiary;no;1609;yes;no;cellular;12;jul;609;2;-1;2;unknown;no
46;blue-collar;married;primary;no;-48;no;no;telephone;2;aug;385;2;-1;2;unknown;yes
42;entrepreneur;single;secondary;no;599;yes;no;cellular;7;may;81;1;-1;1;unknown;no
32;blue-collar;married;tertiary;no;339;yes;no;cellular;9;aug;614;2;-1;0;unknown;no
59;management;married;secondary;no;199;yes;no;unknown;15;may;865;1;-1;0;unknown;no
36;housemaid;married;tertiary;no;321;no;yes;cellular;12;may;137;5;-1;1;unknown;no
48;management;single;secondary;no;2171;yes;no;cellular;6;jun;377;1;-1;0;unknown;no
18;services;married;tertiary;no;-485;no;no;cellular;31;may;232;1;-1;0;unknown;no
53;blue-collar;married;secondary;no;45;yes;yes;cellular;14;may;53;1;342;0;failure;no
55;management;single;secondary;no;-575;yes;no;cellular;7;may;332;4;-1;0;unknown;no
40;entrepreneur;married;secondary;no;475;yes;no;cellular;13;may;488;3;-1;1;unknown;no
46;student;divorced;secondary;no;2;yes;no;cellular;24;jun;333;2;-1;1;unknown;no
46;retired;married;primary;no;2295;yes;no;cellular;30;may;687;1;-1;0;unknown;yes
33;admin.;married;secondary;no;191;no;no;unknown;14;jun;316;1;379;0;other;no
46;self-employed;married;unknown;no;-196;yes;no;unknown;17;aug;54;1;-1;0;unknown;no
32;blue-collar;married;secondary;no;-43;no;no;cellular;10;jul;157;3;-1;1;unknown;no
34;services;married;secondary;no;5245;yes;no;cellular;22;may;566;1;-1;0;unknown;yes
52;management;married;secondary;no;-672;yes;no;cellular;22;jun;13;2;352;0;failure;no
50;management;single;secondary;no;-314;no;yes;unknown;6;aug;166;2;-1;1;unknown;no
33;services;married;primary;no;237;no;no;cellular;18;jun;324;2;-1;0;unknown;no
32;technician;married;secondary;no;-320;no;yes;unknown;31;aug;570;1;-1;1;unknown;no
33;student;single;primary;no;891;no;no;cellular;8;nov;739;3;167;0;other;yes
48;management;married;secondary;no;136;yes;no;cellular;16;aug;228;2;-1;0;unknown;no
30;services;single;secondary;no;517;no;no;cellular;21;nov;276;5;673;0;success;no
44;management;divorced;secondary;no;334;yes;no;telephone;3;aug;176;1;-1;0;unknown;no
48;student;married;tertiary;no;89;no;no;cellular;17;jan;294;2;200;0;other;no
39;technician;single;secondary;no;-598;no;no;cellular;19;apr;94;1;443;1;other;no
51;blue-collar;divorced;primary;no;408;yes;no;cellular;17;may;393;1;-1;0;unknown;no
37;blue-collar;married;secondary;no;-712;no;yes;cellular;10;jun;17;5;-1;0;unknown;no
38;blue-collar;divorced;secondary;no;-340;no;no;cellular;25;may;365;2;-1;1;unknown;yes
30;blue-collar;married;tertiary;no;889;yes;no;cellular;10;apr;235;1;-1;0;unknown;yes
51;housemaid;married;tertiary;no;2704;yes;yes;unknown;16;jul;583;2;-1;0;unknown;no
32;blue-collar;married;tertiary;no;10592;no;no;cellular;10;aug;480;1;340;0;failure;no
44;management;married;secondary;no;-185;yes;no;cellular;27;may;203;2;-1;0;unknown;no
39;admin.;divorced;tertiary;no;-438;yes;no;cellular;14;apr;458;3;-1;0;unknown;no
29;blue-collar;married;secondary;yes;949;no;no;cellular;12;feb;101;2;-1;0;unknown;no
34;self-employed;divorced;unknown;no;6215;no;no;cellular;9;aug;62;1;-1;0;unknown;no
55;management;single;secondary;no;4178;yes;no;cellular;17;may;359;2;-1;1;unknown;no
42;management;divorced;tertiary;no;-510;no;no;telephone;25;jun;57;3;-1;1;unknown;no
29;student;divorced;secondary;no;53;yes;no;cellular;20;may;786;3;-1;0;unknown;yes
43;unemployed;married;tertiary;no;1667;yes;no;cellular;6;jan;41;1;-1;0;unknown;no
38;management;divorced;primary;no;1851;yes;no;unknown;1;jul;549;1;-1;0;unknown;no
76;admin.;single;primary;no;1082;yes;no;unknown;5;aug;234;1;321;0;failure;no
43;admin.;married;secondary;no;-200;no;no;cellular;28;may;404;1;-1;0;unknown;no
36;unemployed;single;secondary;no;1064;yes;no;cellular;4;sep;299;3;-1;1;unknown;no
55;self-employed;married;primary;no;1878;yes;yes;cellular;6;aug;167;1;418;0;other;no
21;services;married;tertiary;no;-468;no;yes;cellular;13;oct;144;1;-1;0;unknown;no
41;self-employed;married;tertiary;no;3247;no;yes;unknown;6;may;425;2;-1;2;unknown;no
61;blue-collar;married;secondary;no;2057;no;no;unknown;4;aug;589;1;-1;1;unknown;no
39;management;married;secondary;no;-378;no;no;cellular;6;may;330;3;-1;1;unknown;no
22;technician;married;secondary;no;1865;no;no;cellular;1;nov;394;1;-1;1;unknown;no
36;technician;single;tertiary;no;1573;no;no;cellular;16;may;314;2;-1;1;unknown;no
55;blue-collar;single;secondary;no;1669;no;yes;cellular;10;jul;81;2;-1;0;unknown;no
44;management;divorced;secondary;no;4403;no;no;unknown;9;jun;88;2;-1;2;unknown;no
31;blue-collar;divorced;primary;no;185;no;no;unknown;31;may;738;3;-1;1;unknown;yes
33;technician;divorced;tertiary;no;628;yes;no;cellular;29;nov;235;1;-1;1;unknown;yes
34;blue-collar;single;primary;no;-822;yes;no;unknown;1;nov;535;1;-1;1;unknown;no
44;services;married;secondary;no;2447;yes;no;cellular;29;aug;193;1;-1;0;unknown;no
54;blue-collar;divorced;secondary;no;2140;yes;yes;cellular;2;aug;129;1;-1;0;unknown;no
51;retired;married;secondary;no;3356;no;no;cellular;19;may;190;2;-1;1;unknown;no
45;self-employed;married;secondary;no;-470;yes;yes;unknown;19;jul;447;1;-1;0;unknown;no
26;entrepreneur;married;tertiary;no;1970;no;no;cellular;20;nov;142;1;-1;0;unknown;no
26;technician;married;secondary;no;2137;no;no;cellular;16;may;315;2;-1;2;unknown;no
46;technician;single;secondary;no;-328;yes;no;cellular;21;sep;397;1;427;1;failure;no
26;technician;married;secondary;no;2253;no;no;unknown;4;aug;275;2;-1;0;unknown;no
38;entrepreneur;single;tertiary;no;842;no;no;unknown;14;may;310;1;359;0;failure;no
43;services;married;primary;no;-699;no;no;cellular;28;jul;316;2;-1;0;unknown;no
28;management;married;secondary;no;1067;yes;no;cellular;18;aug;139;1;-1;0;unknown;no
29;management;married;secondary;no;-391;no;no;cellular;21;jan;218;2;-1;0;unknown;no
39;management;married;secondary;no;-695;yes;no;unknown;3;jun;131;2;168;0;other;no
45;retired;single;tertiary;no;682;no;no;cellular;16;aug;209;3;-1;1;unknown;no
51;blue-collar;married;secondary;no;127;yes;no;unknown;4;jan;475;1;-1;0;unknown;no
46;management;married;secondary;no;3564;yes;no;unknown;17;may;471;1;99;0;failure;no
41;blue-collar;married;tertiary;no;415;yes;no;unknown;11;jul;319;1;-1;0;unknown;no
32;blue-collar;single;tertiary;no;1489;no;yes;cellular;25;nov;267;3;-1;0;unknown;no
29;blue-collar;divorced;tertiary;no;924;no;no;unknown;25;aug;379;1;-1;0;unknown;no
35;blue-collar;single;secondary;no;2144;no;no;cellular;4;may;309;1;-1;0;unknown;no
44;student;married;primary;no;-448;no;no;unknown;12;jun;207;1;-1;0;unknown;no
44;management;divorced;secondary;no;437;yes;no;cellular;29;may;257;3;-1;1;unknown;no
18;admin.;married;secondary;no;53;no;no;telephone;1;aug;104;1;-1;0;unknown;no
32;student;married;tertiary;no;1208;yes;no;cellular;4;apr;92;1;-1;0;unknown;no
53;technician;married;secondary;no;516;no;no;unknown;29;may;670;1;-1;0;unknown;no
41;technician;married;tertiary;no;-307;no;yes;cellular;15;nov;445;1;-1;0;unknown;no
25;technician;married;secondary;no;-118;yes;no;telephone;20;apr;173;3;-1;0;unknown;no
65;unknown;married;secondary;no;4802;yes;no;cellular;8;jul;257;3;-1;0;unknown;no
40;management;married;tertiary;no;-699;no;no;cellular;13;may;196;3;-1;1;unknown;no
44;unemployed;married;secondary;no;1329;no;no;cellular;21;apr;253;2;777;1;failure;no
