ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,State,Road_Condition,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Junction,Railway,Roundabout,Station,Stop,Traffic_Signal,Sunrise_Sunset
A-11176,2,2019-07-25 12:24:00,2019-07-25 13:07:25.542647,27.826716,-80.943232,0.91,Jacksonville,FL,Highway,64.3,73.0,5.0,2.0,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11177,2,2019-03-06 19:54:00,2019-03-06 20:15:33.083241,41.341527,-85.826866,0.4,Cleveland,OH,Urban Road,41.4,53.0,8.0,8.5,0.0,Fog,False,False,False,False,False,False,False,False,True,Night
A-11178,2,2016-08-06 15:54:00,2016-08-06 16:38:12.076787,42.832784,-77.256971,0.59,Allentown,PA,Urban Road,65.8,77.0,6.9,2.8,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-11179,2,2022-07-10 06:07:00,2022-07-10 06:36:14.827844,36.45121,-81.27137,0.77,Durham,NC,Interstate,45.4,26.0,9.2,16.3,0.0,Fair,False,False,False,False,False,False,False,False,True,Day
A-11180,2,2016-06-12 18:49:00,2016-06-12 19:24:19.644412,31.462733,-97.916766,1.22,Houston,TX,Interstate,47.4,72.0,8.7,15.1,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11181,2,2020-12-17 15:10:00,2020-12-17 15:44:01.527130,32.30523,-100.540705,0.47,Houston,TX,Urban Road,78.3,52.0,7.7,9.2,0.0,Fair,False,False,True,False,False,False,False,False,False,Day
A-11182,3,2019-08-23 12:22:00,2019-08-23 13:13:20.951639,31.705508,-98.410597,0.42,Houston,TX,Highway,100.9,61.0,7.5,8.8,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-11183,4,2020-12-22 18:46:00,2020-12-22 18:59:33.274138,36.652819,-118.062031,0.48,Los Angeles,CA,Rural Road,77.9,72.0,12.2,10.2,0.0,Fair,False,False,False,False,False,False,False,False,True,Day
A-11184,4,2020-07-25 10:52:00,2020-07-25 11:30:07.918716,28.675245,-100.008295,0.43,Houston,TX,Highway,59.6,86.0,11.7,10.0,0.02,Thunderstorm,True,False,False,False,False,False,False,False,False,Day
A-11185,2,2022-07-09 14:11:00,2022-07-09 15:10:04.065987,31.957921,-100.48019,0.01,San Antonio,TX,Urban Road,83.4,74.0,9.1,5.9,0.0,Fog,False,False,False,False,False,False,False,False,True,Day
A-11186,3,2022-08-04 14:40:00,2022-08-04 15:25:01.989950,29.610018,-80.789789,0.08,Miami,FL,Rural Road,71.6,14.0,10.6,17.1,0.01,Heavy Rain,False,False,True,False,False,False,False,False,False,Day
A-11187,3,2020-11-09 14:30:00,2020-11-09 14:44:19.721405,47.332795,-121.82142,0.02,Spokane,WA,Interstate,50.6,78.0,9.9,15.7,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11188,2,2020-10-04 22:00:00,2020-10-04 22:09:45.191783,32.3079,-111.578108,0.31,Phoenix,AZ,Interstate,48.5,72.0,9.6,11.0,0.0,Fog,False,False,False,True,False,False,False,False,False,Night
A-11189,3,2023-02-08 17:59:00,2023-02-08 18:55:41.990369,27.213063,-81.302998,0.01,Tampa,FL,Rural Road,60.8,67.0,6.3,10.9,0.0,Fair,False,False,False,False,False,False,False,True,False,Day
A-11190,3,2021-04-10 21:44:00,2021-04-10 22:43:33.792338,32.514748,-85.609889,1.33,Savannah,GA,Rural Road,67.8,100.0,11.5,12.7,0.0,Fair,False,False,False,True,False,False,False,False,False,Night
A-11191,3,2021-05-08 16:09:00,2021-05-08 16:22:08.634829,39.740204,-77.770303,0.3,Allentown,PA,Interstate,74.1,58.0,10.7,6.0,0.0,Mostly Cloudy,False,True,False,False,False,False,False,False,False,Day
A-11192,3,2019-02-19 15:22:00,2019-02-19 15:34:50.309850,41.391512,-79.699603,0.42,Pittsburgh,PA,Interstate,82.6,100.0,2.5,9.9,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11193,2,2017-05-23 19:30:00,2017-05-23 20:34:50.831432,47.080773,-123.342675,0.5,Tacoma,WA,Interstate,62.2,32.0,9.6,4.2,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-11194,2,2021-03-08 18:38:00,2021-03-08 18:52:52.176137,35.542739,-116.658244,0.22,Sacramento,CA,Urban Road,54.9,80.0,9.1,5.3,0.0,Fair,False,False,False,False,False,False,False,True,False,Day
A-11195,2,2022-08-02 20:43:00,2022-08-02 22:50:46.899643,28.893329,-79.67004,0.09,Jacksonville,FL,Highway,31.6,60.0,5.1,3.3,0.02,Heavy Rain,False,False,False,False,False,False,False,False,True,Night
A-11196,3,2020-01-21 18:35:00,2020-01-21 20:07:52.708818,30.019843,-81.764416,0.53,Miami,FL,Rural Road,64.7,56.0,8.5,15.2,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-11197,2,2016-04-21 10:51:00,2016-04-21 11:57:51.733468,33.02453,-112.629803,0.23,Phoenix,AZ,Highway,75.0,57.0,11.9,4.8,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,Day
A-11198,3,2022-02-03 20:54:00,2022-02-03 21:50:55.947258,37.843946,-119.684584,0.17,Los Angeles,CA,Urban Road,50.4,87.0,11.1,3.9,0.0,Fog,False,False,False,False,False,False,True,False,True,Night
A-11199,2,2022-01-17 15:05:00,2022-01-17 16:13:29.469572,36.985399,-81.063165,0.1,Richmond,VA,Urban Road,97.3,78.0,7.4,8.5,0.01,Rain,False,False,False,True,False,False,False,False,False,Day
A-11200,3,2020-02-01 17:49:00,2020-02-01 21:02:32.551003,36.573622,-79.265567,0.3,Charlotte,NC,Interstate,65.9,19.0,9.2,13.2,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,Day
A-11201,3,2018-09-23 09:53:00,2018-09-23 11:43:15.329133,35.084321,-120.073817,0.24,San Diego,CA,Interstate,86.6,70.0,14.5,0.0,0.05,Thunderstorm,False,False,False,False,False,False,False,False,False,Day
A-11202,3,2022-09-27 19:12:00,2022-09-27 20:20:32.512386,34.114836,-111.421422,0.16,Tucson,AZ,Interstate,73.3,68.0,6.0,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Night
A-11203,2,2023-02-12 18:29:00,2023-02-12 19:43:15.229183,31.022335,-98.080553,0.11,Houston,TX,Interstate,37.2,63.0,12.5,12.2,0.0,Cloudy,False,False,False,True,False,False,False,False,False,Day
A-11204,2,2020-07-05 09:19:00,2020-07-05 09:38:52.461763,41.673235,-77.690481,0.26,Philadelphia,PA,Interstate,69.8,56.0,9.3,17.6,0.08,Heavy Rain,False,False,False,True,False,False,False,False,True,Day
A-11205,2,2022-04-27 18:25:00,2022-04-27 20:23:04.162300,30.595679,-97.64013,0.17,Dallas,TX,Urban Road,80.0,68.0,10.5,11.9,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-11206,3,2019-08-04 16:56:00,2019-08-04 17:28:18.933741,33.751909,-111.599531,0.13,Mesa,AZ,Rural Road,57.7,77.0,8.4,9.8,0.0,Fog,False,False,False,False,False,False,False,False,True,Day
A-11207,2,2020-12-26 19:16:00,2020-12-26 21:04:03.536867,35.622994,-80.191486,0.28,Durham,NC,Interstate,55.2,79.0,8.1,6.5,0.01,Rain,False,False,False,False,False,False,True,False,True,Night
A-11208,3,2022-05-17 07:37:00,2022-05-17 08:47:37.543263,41.409468,-77.803288,0.02,Pittsburgh,PA,Highway,53.3,61.0,3.0,10.7,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,Day
A-11209,2,2022-10-05 12:59:00,2022-10-05 13:28:38.085933,37.970895,-120.920102,0.12,San Jose,CA,Interstate,49.8,65.0,7.9,9.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-11210,3,2021-12-01 12:41:00,2021-12-01 13:16:28.802992,43.114318,-74.995749,0.09,New York,NY,Urban Road,53.0,92.0,11.8,9.3,0.0,Fog,False,False,False,False,False,False,False,False,False,Day
A-11211,4,2022-07-15 09:07:00,2022-07-15 10:12:48.409699,29.815594,-99.904313,0.45,Houston,TX,Rural Road,86.5,74.0,9.1,12.0,0.0,Light Rain,False,False,True,False,False,False,False,True,False,Day
A-11212,2,2016-03-31 12:48:00,2016-03-31 13:39:17.384965,39.377838,-83.982607,0.51,Columbus,OH,Urban Road,90.0,91.0,7.5,0.4,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11213,2,2019-12-30 09:21:00,2019-12-30 09:49:19.468727,39.010301,-87.950609,0.27,Springfield,IL,Urban Road,73.3,70.0,10.6,9.9,0.0,Fog,False,False,False,False,False,False,False,False,False,Day
A-11214,3,2020-02-12 17:15:00,2020-02-12 17:31:25.533276,40.963255,-88.697124,1.21,Springfield,IL,Interstate,56.3,83.0,6.3,10.5,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-11215,2,2019-11-25 09:50:00,2019-11-25 11:46:59.634599,41.616391,-87.981719,0.34,Chicago,IL,Urban Road,54.1,74.0,8.2,14.9,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11216,2,2021-08-12 16:48:00,2021-08-12 18:03:12.535860,35.512817,-76.455919,0.59,Virginia Beach,VA,Interstate,90.3,72.0,4.8,10.9,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-11217,3,2017-10-22 12:47:00,2017-10-22 13:33:20.952334,34.133269,-78.426328,0.31,Raleigh,NC,Urban Road,90.7,80.0,8.2,8.1,0.06,Rain,False,False,False,False,False,False,False,False,False,Day
A-11218,2,2018-09-12 18:49:00,2018-09-12 18:59:23.596877,33.881697,-83.728329,0.32,Augusta,GA,Highway,67.8,63.0,6.0,10.6,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11219,2,2021-07-13 10:00:00,2021-07-13 11:00:15.512366,44.321742,-77.437219,0.18,Buffalo,NY,Interstate,89.5,97.0,6.1,10.8,0.0,Fair,True,False,False,False,False,False,False,False,False,Day
A-11220,4,2022-08-02 18:51:00,2022-08-02 19:51:21.218309,42.287149,-73.624924,0.3,Buffalo,NY,Urban Road,81.5,56.0,14.9,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-11221,4,2018-03-26 16:48:00,2018-03-26 17:22:55.019489,38.312954,-90.499471,0.38,Springfield,IL,Rural Road,50.8,52.0,8.4,4.4,0.05,Thunderstorm,False,False,False,True,False,False,True,False,False,Day
A-11222,3,2020-06-21 13:36:00,2020-06-21 14:08:07.798896,39.460376,-80.060138,1.65,Columbus,OH,Urban Road,64.5,57.0,11.3,14.8,0.0,Fog,False,False,False,False,False,False,False,False,False,Day
A-11223,2,2017-07-28 16:01:00,2017-07-28 18:12:52.122567,39.535332,-88.488562,0.36,Springfield,IL,Urban Road,100.7,39.0,15.0,9.8,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-11224,2,2018-08-02 15:17:00,2018-08-02 16:54:31.703336,37.325679,-119.041188,0.54,Sacramento,CA,Urban Road,81.5,68.0,3.5,3.4,0.0,Fair,True,False,False,False,False,False,False,False,False,Day
A-11225,3,2019-06-29 19:51:00,2019-06-29 22:38:00.513065,36.84602,-119.149457,0.2,San Diego,CA,Highway,60.7,57.0,12.8,13.1,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Night
A-11226,4,2023-01-11 16:25:00,2023-01-11 17:20:02.795663,33.378831,-101.081714,0.15,Austin,TX,Rural Road,42.1,72.0,9.6,10.5,0.0,Light Rain,False,False,False,False,False,False,True,False,False,Day
A-11227,3,2022-12-17 17:18:00,2022-12-17 18:59:59.006593,34.941513,-110.377416,0.16,Phoenix,AZ,Interstate,44.9,82.0,5.6,0.3,0.0,Cloudy,False,False,True,False,False,False,False,False,False,Day
A-11228,2,2020-11-27 10:03:00,2020-11-27 10:35:02.413281,41.975205,-77.322061,0.82,Albany,NY,Urban Road,89.9,70.0,9.9,6.6,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11229,2,2018-03-19 18:16:00,2018-03-19 19:28:55.283975,27.048063,-83.239097,0.13,Orlando,FL,Urban Road,68.1,80.0,11.9,9.4,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-11230,2,2017-06-15 20:04:00,2017-06-15 21:49:36.588929,29.043795,-79.719743,0.21,Tampa,FL,Highway,102.4,56.0,12.4,4.8,0.0,Rain,False,False,False,False,False,False,True,False,True,Night
A-11231,3,2017-04-17 07:51:00,2017-04-17 08:03:45.134083,33.722834,-78.810854,0.23,Charlotte,NC,Urban Road,35.1,75.0,11.5,12.0,0.0,Cloudy,False,False,False,True,False,False,False,False,False,Day
A-11232,3,2019-01-22 11:34:00,2019-01-22 12:02:43.690976,29.62942,-98.756481,0.27,Houston,TX,Urban Road,44.3,52.0,11.9,9.9,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-11233,2,2019-05-18 08:22:00,2019-05-18 09:15:59.471658,48.591607,-120.545236,0.31,Tacoma,WA,Urban Road,64.6,25.0,9.5,9.1,0.0,Mostly Cloudy,False,False,False,False,False,False,False,True,False,Day
A-11234,2,2021-03-17 16:04:00,2021-03-17 16:32:13.226936,26.908622,-82.141361,0.39,Miami,FL,Interstate,75.9,51.0,7.4,15.5,0.0,Light Rain,False,False,True,False,False,False,False,False,True,Day
A-11235,2,2017-09-23 22:04:00,2017-09-23 22:45:52.805852,39.094787,-79.223956,0.46,Allentown,PA,Highway,53.2,37.0,6.1,7.0,0.0,Mostly Cloudy,False,False,True,True,False,False,False,False,False,Night
A-11236,3,2016-09-26 20:37:00,2016-09-26 20:52:21.904232,35.938341,-119.159237,0.49,Los Angeles,CA,Interstate,77.8,88.0,7.3,11.8,0.0,Fair,False,False,False,False,False,False,False,False,False,Night
A-11237,2,2021-06-04 03:51:00,2021-06-04 04:50:02.934519,47.747345,-121.785179,0.71,Spokane,WA,Interstate,54.9,68.0,9.8,13.5,0.03,Rain,False,False,False,False,False,False,False,False,True,Night
A-11238,2,2016-03-06 17:28:00,2016-03-06 18:51:46.438633,47.225226,-120.069556,0.9,Seattle,WA,Interstate,50.7,62.0,11.0,14.6,0.0,Fog,False,False,False,True,False,False,False,False,False,Day
A-11239,2,2022-08-12 09:32:00,2022-08-12 10:49:25.571466,30.429328,-81.890676,0.27,Orlando,FL,Urban Road,82.9,34.0,8.7,14.7,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-11240,2,2019-07-04 09:13:00,2019-07-04 10:20:06.058403,36.170205,-78.418443,0.05,Charlotte,NC,Urban Road,37.8,57.0,7.7,13.3,0.0,Fair,False,True,False,False,False,False,False,False,True,Day
A-11241,2,2021-11-18 13:26:00,2021-11-18 15:24:37.287606,39.677252,-75.972197,0.85,Pittsburgh,PA,Interstate,94.1,36.0,7.7,9.7,0.0,Fair,False,False,True,False,False,False,False,False,False,Day
A-11242,2,2018-04-01 02:47:00,2018-04-01 03:11:21.501742,40.872071,-77.774535,0.23,Philadelphia,PA,Highway,94.7,46.0,9.2,9.5,0.02,Heavy Rain,True,False,False,False,False,False,False,False,False,Night
A-11243,3,2017-03-02 14:48:00,2017-03-02 15:26:11.257586,36.691558,-121.321855,0.24,Los Angeles,CA,Interstate,68.6,38.0,10.4,8.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,Day
A-11244,2,2018-02-05 14:28:00,2018-02-05 15:44:01.934047,35.292763,-120.2016,0.03,Los Angeles,CA,Urban Road,58.9,83.0,10.3,1.2,0.0,Snow,False,False,False,False,False,False,False,False,False,Day
A-11245,2,2019-09-03 16:34:00,2019-09-03 17:09:00.677337,44.528829,-73.990001,0.32,Albany,NY,Urban Road,42.8,67.0,12.4,4.9,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11246,2,2016-05-05 10:09:00,2016-05-05 12:01:20.951982,40.993954,-82.713554,0.38,Cleveland,OH,Interstate,88.0,56.0,12.6,9.4,0.0,Fair,True,False,False,False,False,False,False,False,False,Day
A-11247,2,2021-03-06 19:01:00,2021-03-06 20:52:31.620740,40.060824,-89.126875,0.57,Springfield,IL,Urban Road,75.2,64.0,5.3,10.9,0.08,Heavy Rain,False,False,False,False,False,False,False,False,False,Night
A-11248,2,2021-02-09 17:40:00,2021-02-09 18:30:27.660263,34.3271,-80.499693,0.19,Durham,NC,Interstate,72.4,61.0,10.6,8.0,0.0,Fair,False,False,False,True,False,False,False,False,False,Day
A-11249,3,2022-07-25 08:52:00,2022-07-25 09:25:57.348844,38.64044,-119.54589,0.05,San Diego,CA,Highway,26.9,52.0,7.1,0.0,0.0,Fog,False,False,True,False,False,False,False,False,False,Day
A-11250,3,2020-08-29 13:46:00,2020-08-29 14:09:19.348502,37.357748,-119.946786,0.23,San Diego,CA,Urban Road,72.5,40.0,10.6,19.1,0.0,Fair,False,False,False,False,True,True,False,False,False,Day
A-11251,2,2018-10-14 17:51:00,2018-10-14 18:55:38.149979,35.522449,-80.594862,0.42,Raleigh,NC,Urban Road,66.3,72.0,6.8,8.5,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-11252,2,2023-02-11 23:38:00,2023-02-12 00:13:40.908647,38.141527,-77.841697,0.03,Arlington,VA,Interstate,74.1,97.0,6.4,4.7,0.0,Fog,False,False,False,True,False,False,False,False,False,Night
A-11253,3,2017-08-24 07:34:00,2017-08-24 08:50:09.277440,36.491828,-118.213579,0.02,San Jose,CA,Highway,78.3,57.0,9.4,15.1,0.07,Rain,True,False,False,False,False,False,False,False,False,Day
A-11254,2,2019-07-02 21:59:00,2019-07-02 22:45:01.688662,37.063253,-118.080886,0.05,Los Angeles,CA,Urban Road,50.9,83.0,3.1,9.5,0.0,Fair,False,False,False,False,False,False,False,False,True,Night
A-11255,2,2021-07-20 19:55:00,2021-07-20 20:48:31.524201,41.917753,-88.278502,0.02,Chicago,IL,Interstate,62.2,10.0,9.5,7.3,0.0,Fog,False,False,False,False,False,False,False,False,False,Night
A-11256,2,2017-05-03 12:53:00,2017-05-03 13:13:26.955088,41.281317,-81.758485,0.21,Cincinnati,OH,Urban Road,22.6,89.0,9.6,7.0,0.05,Heavy Rain,False,False,False,False,False,True,False,False,True,Day
A-11257,3,2020-12-03 22:45:00,2020-12-03 23:52:53.358321,41.150884,-88.400588,0.47,Springfield,IL,Rural Road,78.2,58.0,5.9,8.0,0.0,Fair,False,False,False,True,False,False,False,False,False,Night
A-11258,3,2022-09-11 08:32:00,2022-09-11 09:03:13.385938,30.655216,-99.129908,0.8,Houston,TX,Urban Road,68.2,84.0,7.6,1.7,0.0,Heavy Rain,False,False,False,False,False,False,False,False,False,Day
A-11259,3,2022-01-03 20:57:00,2022-01-03 22:06:50.465206,37.540784,-78.99439,0.42,Richmond,VA,Rural Road,90.6,55.0,8.7,1.9,0.0,Light Rain,False,False,False,False,False,False,False,False,True,Night
A-11260,3,2016-02-09 17:52:00,2016-02-09 20:00:45.197319,46.758463,-122.517346,0.18,Seattle,WA,Highway,42.8,24.0,8.3,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-11261,2,2017-12-26 18:41:00,2017-12-26 19:16:38.008294,34.154219,-81.625838,0.17,Raleigh,NC,Urban Road,69.6,67.0,12.7,0.0,0.0,Mostly Cloudy,False,False,False,True,False,False,False,False,False,Day
A-11262,2,2018-04-14 12:30:00,2018-04-14 13:18:14.340596,43.999246,-74.400922,0.42,Buffalo,NY,Interstate,44.5,98.0,15.0,5.2,0.0,Cloudy,False,False,False,False,False,False,False,False,True,Day
A-11263,2,2016-05-18 15:28:00,2016-05-18 17:18:39.043006,30.634284,-83.004249,0.18,Augusta,GA,Interstate,63.5,88.0,5.5,9.2,0.0,Fair,False,False,False,False,True,False,False,False,False,Day
A-11264,2,2017-07-10 12:28:00,2017-07-10 13:02:48.431677,32.591342,-84.390589,0.82,Savannah,GA,Interstate,61.0,32.0,9.5,0.7,0.0,Light Rain,False,False,False,False,False,False,False,False,True,Day
A-11265,2,2018-03-06 15:22:00,2018-03-06 15:54:18.477526,37.953309,-118.982318,0.06,San Jose,CA,Highway,70.9,25.0,10.8,5.8,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11266,2,2022-01-27 20:31:00,2022-01-27 22:17:08.263191,38.31611,-79.141554,0.1,Arlington,VA,Urban Road,53.0,33.0,7.7,7.6,0.0,Fair,False,False,True,False,False,False,False,False,True,Night
A-11267,2,2017-08-29 16:29:00,2017-08-29 17:25:32.713214,41.540078,-89.446575,0.29,Chicago,IL,Urban Road,25.4,74.0,10.1,0.0,0.0,Fog,False,False,False,False,False,False,False,False,True,Day
A-11268,3,2021-11-13 09:19:00,2021-11-13 10:56:22.518824,36.983819,-120.379778,0.43,Los Angeles,CA,Urban Road,49.9,82.0,10.4,10.3,0.05,Heavy Rain,False,False,False,False,False,False,False,False,False,Day
A-11269,3,2016-11-15 11:26:00,2016-11-15 12:38:44.780897,35.260577,-113.210976,0.16,Tucson,AZ,Urban Road,60.0,68.0,11.9,0.0,0.0,Rain,False,False,False,False,False,False,False,False,True,Day
A-11270,3,2021-08-25 00:14:00,2021-08-25 00:36:01.065701,33.028558,-83.918235,0.5,Savannah,GA,Highway,50.7,78.0,9.5,5.5,0.05,Thunderstorm,False,False,False,False,False,False,False,False,False,Night
A-11271,3,2018-02-04 08:23:00,2018-02-04 09:39:49.614554,34.123314,-120.184345,0.14,Sacramento,CA,Rural Road,64.7,78.0,8.0,6.1,0.0,Light Rain,False,False,False,False,False,False,True,False,False,Day
A-11272,3,2018-10-13 16:56:00,2018-10-13 17:18:38.366025,43.667128,-76.948175,0.61,Rochester,NY,Rural Road,41.9,60.0,9.9,7.4,0.0,Cloudy,False,False,True,False,False,False,False,False,False,Day
A-11273,3,2018-04-08 18:49:00,2018-04-08 19:56:39.001603,36.594123,-78.878531,0.11,Virginia Beach,VA,Urban Road,60.3,84.0,5.1,9.6,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,True,Day
A-11274,3,2016-08-04 06:26:00,2016-08-04 06:52:22.201344,35.534466,-119.998981,0.01,San Jose,CA,Rural Road,61.8,88.0,9.0,17.9,0.0,Fog,False,False,False,False,False,False,False,False,True,Day
A-11275,2,2018-10-21 12:09:00,2018-10-21 13:05:43.823268,42.135105,-86.965422,0.03,Chicago,IL,Interstate,65.3,89.0,9.1,12.7,0.0,Cloudy,False,False,False,False,False,False,False,False,False,Day
A-11276,2,2020-08-22 14:38:00,2020-08-22 14:47:59.301294,38.408422,-121.780729,0.06,San Diego,CA,Highway,85.0,63.0,13.1,12.7,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Day
A-11277,4,2019-02-11 06:17:00,2019-02-11 06:52:51.839549,32.392235,-98.984881,0.57,Houston,TX,Rural Road,63.2,17.0,5.7,3.7,0.01,Thunderstorm,False,False,False,False,False,False,False,False,False,Day
A-11278,2,2019-02-05 23:51:00,2019-02-06 00:14:33.830213,37.630642,-77.14441,0.42,Arlington,VA,Interstate,43.9,24.0,9.8,6.9,0.0,Fair,False,False,False,True,False,False,False,False,False,Night
A-11279,3,2019-09-29 19:49:00,2019-09-29 21:53:05.122821,35.086075,-110.659369,1.09,Mesa,AZ,Interstate,87.7,39.0,13.1,9.5,0.0,Light Rain,False,False,False,False,False,False,False,False,False,Night
A-11280,2,2017-10-04 13:37:00,2017-10-04 13:54:13.626487,28.54765,-81.303907,0.25,Miami,FL,Urban Road,59.7,73.0,9.3,5.8,0.0,Light Rain,False,False,False,False,False,False,False,True,False,Day
A-11281,3,2016-12-04 11:40:00,2016-12-04 13:48:37.137372,36.754558,-119.622383,0.2,San Diego,CA,Rural Road,91.5,63.0,10.7,5.8,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
A-11282,2,2019-05-28 18:43:00,2019-05-28 19:43:56.672121,35.839348,-79.337968,0.07,Durham,NC,Urban Road,69.7,80.0,7.3,9.8,0.0,Fair,True,False,False,False,False,False,False,True,False,Day
A-11283,2,2018-04-14 17:49:00,2018-04-14 18:51:47.324541,33.598615,-79.464382,0.77,Charlotte,NC,Interstate,74.2,38.0,7.1,5.5,0.0,Fair,False,False,True,False,False,False,False,False,True,Day
A-11284,2,2016-06-19 15:40:00,2016-06-19 16:10:25.060175,27.155131,-80.75452,0.3,Jacksonville,FL,Highway,61.5,56.0,7.4,21.6,0.0,Fair,False,False,False,False,False,False,False,False,False,Day
